Date;Nationality;Sex;Age;Population
2010-12-31;Foreigners;Female;72 years;17795
2010-12-31;Foreigners;Female;73 years;15713
2010-12-31;Foreigners;Female;74 years;13971
2010-12-31;Foreigners;Female;75 years;12063
2010-12-31;Foreigners;Female;76 years;10614
2010-12-31;Foreigners;Female;77 years;9889
2010-12-31;Foreigners;Female;78 years;8734
2010-12-31;Foreigners;Female;79 years;7618
2010-12-31;Foreigners;Female;80 years;7910
2010-12-31;Foreigners;Female;81 years;6854
2010-12-31;Foreigners;Female;82 years;6032
2010-12-31;Foreigners;Female;83 years;5828
2010-12-31;Foreigners;Female;84 years;5160
2010-12-31;Foreigners;Female;85 years and over;41310
2010-12-31;Foreigners;Female;Total;3529956
2011-12-31;Germans;Male;under 1 year;321764
2011-12-31;Germans;Male;1 year;333210
2011-12-31;Germans;Male;2 years;329412
2011-12-31;Germans;Male;3 years;338581
2011-12-31;Germans;Male;4 years;339181
2011-12-31;Germans;Male;5 years;332744
2011-12-31;Germans;Male;6 years;337518
2011-12-31;Germans;Male;7 years;344943
2011-12-31;Germans;Male;8 years;345227
2011-12-31;Germans;Male;9 years;352134
2011-12-31;Germans;Male;10 years;361067
2011-12-31;Germans;Male;11 years;375184
2011-12-31;Germans;Male;12 years;362838
2011-12-31;Germans;Male;13 years;369415
2011-12-31;Germans;Male;14 years;380804
2011-12-31;Germans;Male;15 years;374974
2011-12-31;Germans;Male;16 years;363619
2011-12-31;Germans;Male;17 years;367966
2011-12-31;Germans;Male;18 years;382127
2011-12-31;Germans;Male;19 years;390037
2011-12-31;Germans;Male;20 years;407843
2011-12-31;Germans;Male;21 years;452577
2011-12-31;Germans;Male;22 years;445573
2011-12-31;Germans;Male;23 years;460468
2011-12-31;Germans;Male;24 years;452598
2011-12-31;Germans;Male;25 years;444418
2011-12-31;Germans;Male;26 years;427773
2011-12-31;Germans;Male;27 years;427171
2011-12-31;Germans;Male;28 years;429212
2011-12-31;Germans;Male;29 years;438087
2011-12-31;Germans;Male;30 years;431795
2011-12-31;Germans;Male;31 years;429688
2011-12-31;Germans;Male;32 years;408417
2011-12-31;Germans;Male;33 years;402986
2011-12-31;Germans;Male;34 years;399403
2011-12-31;Germans;Male;35 years;389790
2011-12-31;Germans;Male;36 years;378314
2011-12-31;Germans;Male;37 years;384071
2011-12-31;Germans;Male;38 years;391939
2011-12-31;Germans;Male;39 years;434958
2011-12-31;Germans;Male;40 years;491465
2011-12-31;Germans;Male;41 years;513549
2011-12-31;Germans;Male;42 years;563213
2011-12-31;Germans;Male;43 years;597287
2011-12-31;Germans;Male;44 years;621565
2011-12-31;Germans;Male;45 years;642831
2011-12-31;Germans;Male;46 years;648305
2011-12-31;Germans;Male;47 years;663253
2011-12-31;Germans;Male;48 years;661644
2011-12-31;Germans;Male;49 years;641900
2011-12-31;Germans;Male;50 years;636858
2011-12-31;Germans;Male;51 years;613011
2011-12-31;Germans;Male;52 years;600034
2011-12-31;Germans;Male;53 years;565849
2011-12-31;Germans;Male;54 years;552852
2011-12-31;Germans;Male;55 years;534208
2011-12-31;Germans;Male;56 years;517337
2011-12-31;Germans;Male;57 years;506206
2011-12-31;Germans;Male;58 years;489687
2011-12-31;Germans;Male;59 years;487220
2011-12-31;Germans;Male;60 years;477157
2011-12-31;Germans;Male;61 years;471159
2011-12-31;Germans;Male;62 years;454630
2011-12-31;Germans;Male;63 years;411614
2011-12-31;Germans;Male;64 years;381091
2011-12-31;Germans;Male;65 years;328974
2011-12-31;Germans;Male;66 years;284301
2011-12-31;Germans;Male;67 years;389404
2011-12-31;Germans;Male;68 years;394845
2011-12-31;Germans;Male;69 years;377805
2011-12-31;Germans;Male;70 years;458393
2011-12-31;Germans;Male;71 years;473530
2011-12-31;Germans;Male;72 years;458723
2011-12-31;Germans;Male;73 years;418357
2011-12-31;Germans;Male;74 years;380530
2011-12-31;Germans;Male;75 years;356834
2011-12-31;Germans;Male;76 years;333078
2011-12-31;Germans;Male;77 years;295182
2011-12-31;Germans;Male;78 years;224424
2011-12-31;Germans;Male;79 years;212084
2011-12-31;Germans;Male;80 years;203050
2011-12-31;Germans;Male;81 years;198512
2011-12-31;Germans;Male;82 years;178526
2011-12-31;Germans;Male;83 years;161373
2011-12-31;Germans;Male;84 years;131822
2011-12-31;Germans;Male;85 years and over;495764
2011-12-31;Germans;Male;Total;36039262
2011-12-31;Germans;Female;under 1 year;305963
2011-12-31;Germans;Female;1 year;317529
2011-12-31;Germans;Female;2 years;312495
2011-12-31;Germans;Female;3 years;322079
2011-12-31;Germans;Female;4 years;321371
2011-12-31;Germans;Female;5 years;315154
2011-12-31;Germans;Female;6 years;320721
2011-12-31;Germans;Female;7 years;327824
2011-12-31;Germans;Female;8 years;327825
2011-12-31;Germans;Female;9 years;334058
2011-12-31;Germans;Female;10 years;341584
2011-12-31;Germans;Female;11 years;356588
2011-12-31;Germans;Female;12 years;343167
2011-12-31;Germans;Female;13 years;351317
2011-12-31;Germans;Female;14 years;362338
2011-12-31;Germans;Female;15 years;355627
2011-12-31;Germans;Female;16 years;345414
2011-12-31;Germans;Female;17 years;349404
2011-12-31;Germans;Female;18 years;363878
2011-12-31;Germans;Female;19 years;373451
2011-12-31;Germans;Female;20 years;390092
2011-12-31;Germans;Female;21 years;432334
2011-12-31;Germans;Female;22 years;427750
2011-12-31;Germans;Female;23 years;440202
2011-12-31;Germans;Female;24 years;432291
2011-12-31;Germans;Female;25 years;428037
2011-12-31;Germans;Female;26 years;412287
2011-12-31;Germans;Female;27 years;410600
2011-12-31;Germans;Female;28 years;413411
2011-12-31;Germans;Female;29 years;422565
2011-12-31;Germans;Female;30 years;421068
2011-12-31;Germans;Female;31 years;421411
2011-12-31;Germans;Female;32 years;399573
2011-12-31;Germans;Female;33 years;394553
2011-12-31;Germans;Female;34 years;391040
2011-12-31;Germans;Female;35 years;384161
2011-12-31;Germans;Female;36 years;371486
2011-12-31;Germans;Female;37 years;379525
2011-12-31;Germans;Female;38 years;386094
2011-12-31;Germans;Female;39 years;427538
2011-12-31;Germans;Female;40 years;481715
2011-12-31;Germans;Female;41 years;504724
2011-12-31;Germans;Female;42 years;551105
2011-12-31;Germans;Female;43 years;584610
2011-12-31;Germans;Female;44 years;609483
2011-12-31;Germans;Female;45 years;629789
2011-12-31;Germans;Female;46 years;633305
2011-12-31;Germans;Female;47 years;650725
2011-12-31;Germans;Female;48 years;650818
2011-12-31;Germans;Female;49 years;633522
2011-12-31;Germans;Female;50 years;631327
2011-12-31;Germans;Female;51 years;608804
2011-12-31;Germans;Female;52 years;595963
2011-12-31;Germans;Female;53 years;563538
2011-12-31;Germans;Female;54 years;553470
2011-12-31;Germans;Female;55 years;537900
2011-12-31;Germans;Female;56 years;523001
2011-12-31;Germans;Female;57 years;517328
2011-12-31;Germans;Female;58 years;503218
2011-12-31;Germans;Female;59 years;500934
2011-12-31;Germans;Female;60 years;493624
2011-12-31;Germans;Female;61 years;489255
2011-12-31;Germans;Female;62 years;473242
2011-12-31;Germans;Female;63 years;430137
2011-12-31;Germans;Female;64 years;405921
2011-12-31;Germans;Female;65 years;354491
2011-12-31;Germans;Female;66 years;314567
2011-12-31;Germans;Female;67 years;428807
2011-12-31;Germans;Female;68 years;436760
2011-12-31;Germans;Female;69 years;423378
2011-12-31;Germans;Female;70 years;522580
2011-12-31;Germans;Female;71 years;550022
2011-12-31;Germans;Female;72 years;542624
2011-12-31;Germans;Female;73 years;501679
2011-12-31;Germans;Female;74 years;466061
2011-12-31;Germans;Female;75 years;449232
2011-12-31;Germans;Female;76 years;429248
2011-12-31;Germans;Female;77 years;391984
2011-12-31;Germans;Female;78 years;309014
2011-12-31;Germans;Female;79 years;302345
2011-12-31;Germans;Female;80 years;301329
2011-12-31;Germans;Female;81 years;308517
2011-12-31;Germans;Female;82 years;289289
2011-12-31;Germans;Female;83 years;273037
2011-12-31;Germans;Female;84 years;246396
2011-12-31;Germans;Female;85 years and over;1413621
2011-12-31;Germans;Female;Total;37946244
2011-12-31;Foreigners;Male;under 1 year;15727
2011-12-31;Foreigners;Male;1 year;14599
2011-12-31;Foreigners;Male;2 years;14176
2011-12-31;Foreigners;Male;3 years;14906
2011-12-31;Foreigners;Male;4 years;14920
2011-12-31;Foreigners;Male;5 years;15302
2011-12-31;Foreigners;Male;6 years;14963
2011-12-31;Foreigners;Male;7 years;17106
2011-12-31;Foreigners;Male;8 years;17152
2011-12-31;Foreigners;Male;9 years;17506
2011-12-31;Foreigners;Male;10 years;18027
2011-12-31;Foreigners;Male;11 years;20189
2011-12-31;Foreigners;Male;12 years;34389
2011-12-31;Foreigners;Male;13 years;35872
2011-12-31;Foreigners;Male;14 years;37197
2011-12-31;Foreigners;Male;15 years;36514
2011-12-31;Foreigners;Male;16 years;35910
2011-12-31;Foreigners;Male;17 years;37215
2011-12-31;Foreigners;Male;18 years;38173
2011-12-31;Foreigners;Male;19 years;38548
2011-12-31;Foreigners;Male;20 years;41394
2011-12-31;Foreigners;Male;21 years;45308
2011-12-31;Foreigners;Male;22 years;48831
2011-12-31;Foreigners;Male;23 years;52392
2011-12-31;Foreigners;Male;24 years;54160
2011-12-31;Foreigners;Male;25 years;54947
2011-12-31;Foreigners;Male;26 years;56721
2011-12-31;Foreigners;Male;27 years;58397
2011-12-31;Foreigners;Male;28 years;60362
2011-12-31;Foreigners;Male;29 years;64773
2011-12-31;Foreigners;Male;30 years;66306
2011-12-31;Foreigners;Male;31 years;69553
2011-12-31;Foreigners;Male;32 years;68641
2011-12-31;Foreigners;Male;33 years;69247
2011-12-31;Foreigners;Male;34 years;70160
2011-12-31;Foreigners;Male;35 years;70755
2011-12-31;Foreigners;Male;36 years;71354
2011-12-31;Foreigners;Male;37 years;72022
2011-12-31;Foreigners;Male;38 years;69867
2011-12-31;Foreigners;Male;39 years;69490
2011-12-31;Foreigners;Male;40 years;67870
2011-12-31;Foreigners;Male;41 years;68195
2011-12-31;Foreigners;Male;42 years;66742
2011-12-31;Foreigners;Male;43 years;64417
2011-12-31;Foreigners;Male;44 years;59856
2011-12-31;Foreigners;Male;45 years;60807
2011-12-31;Foreigners;Male;46 years;60653
2011-12-31;Foreigners;Male;47 years;58971
2011-12-31;Foreigners;Male;48 years;55271
2011-12-31;Foreigners;Male;49 years;50870
2011-12-31;Foreigners;Male;50 years;44828
2011-12-31;Foreigners;Male;51 years;45307
2011-12-31;Foreigners;Male;52 years;41042
2011-12-31;Foreigners;Male;53 years;39463
2011-12-31;Foreigners;Male;54 years;38082
2011-12-31;Foreigners;Male;55 years;38763
2011-12-31;Foreigners;Male;56 years;35078
2011-12-31;Foreigners;Male;57 years;31417
2011-12-31;Foreigners;Male;58 years;28209
2011-12-31;Foreigners;Male;59 years;29249
2011-12-31;Foreigners;Male;60 years;28217
2011-12-31;Foreigners;Male;61 years;33040
2011-12-31;Foreigners;Male;62 years;33809
2011-12-31;Foreigners;Male;63 years;34788
2011-12-31;Foreigners;Male;64 years;34830
2011-12-31;Foreigners;Male;65 years;31599
2011-12-31;Foreigners;Male;66 years;27482
2011-12-31;Foreigners;Male;67 years;26313
2011-12-31;Foreigners;Male;68 years;24770
2011-12-31;Foreigners;Male;69 years;24798
2011-12-31;Foreigners;Male;70 years;22581
2011-12-31;Foreigners;Male;71 years;23428
2011-12-31;Foreigners;Male;72 years;20890
2011-12-31;Foreigners;Male;73 years;18893
2011-12-31;Foreigners;Male;74 years;16114
2011-12-31;Foreigners;Male;75 years;13811
2011-12-31;Foreigners;Male;76 years;11421
2011-12-31;Foreigners;Male;77 years;10686
2011-12-31;Foreigners;Male;78 years;9100
2011-12-31;Foreigners;Male;79 years;7018
2011-12-31;Foreigners;Male;80 years;5599
2011-12-31;Foreigners;Male;81 years;4877
2011-12-31;Foreigners;Male;82 years;3741
2011-12-31;Foreigners;Male;83 years;3048
2011-12-31;Foreigners;Male;84 years;2509
2011-12-31;Foreigners;Male;85 years and over;9162
2011-12-31;Foreigners;Male;Total;3190685
2011-12-31;Foreigners;Female;under 1 year;14878
2011-12-31;Foreigners;Female;1 year;13898
2011-12-31;Foreigners;Female;2 years;13496
2011-12-31;Foreigners;Female;3 years;14125
2011-12-31;Foreigners;Female;4 years;14276
2011-12-31;Foreigners;Female;5 years;14138
2011-12-31;Foreigners;Female;6 years;14066
2011-12-31;Foreigners;Female;7 years;16080
2011-12-31;Foreigners;Female;8 years;16440
2011-12-31;Foreigners;Female;9 years;16425
2011-12-31;Foreigners;Female;10 years;17093
2011-12-31;Foreigners;Female;11 years;19220
2011-12-31;Foreigners;Female;12 years;33145
2011-12-31;Foreigners;Female;13 years;34155
2011-12-31;Foreigners;Female;14 years;35505
2011-12-31;Foreigners;Female;15 years;34792
2011-12-31;Foreigners;Female;16 years;33708
2011-12-31;Foreigners;Female;17 years;34803
2011-12-31;Foreigners;Female;18 years;35300
2011-12-31;Foreigners;Female;19 years;36486
2011-12-31;Foreigners;Female;20 years;40299
2011-12-31;Foreigners;Female;21 years;44661
2011-12-31;Foreigners;Female;22 years;47874
2011-12-31;Foreigners;Female;23 years;51886
2011-12-31;Foreigners;Female;24 years;53544
2011-12-31;Foreigners;Female;25 years;55356
2011-12-31;Foreigners;Female;26 years;57734
2011-12-31;Foreigners;Female;27 years;61046
2011-12-31;Foreigners;Female;28 years;64000
2011-12-31;Foreigners;Female;29 years;68510
2011-12-31;Foreigners;Female;30 years;71471
2011-12-31;Foreigners;Female;31 years;73986
2011-12-31;Foreigners;Female;32 years;73714
2011-12-31;Foreigners;Female;33 years;73377
2011-12-31;Foreigners;Female;34 years;73565
2011-12-31;Foreigners;Female;35 years;73957
2011-12-31;Foreigners;Female;36 years;73769
2011-12-31;Foreigners;Female;37 years;74790
2011-12-31;Foreigners;Female;38 years;73473
2011-12-31;Foreigners;Female;39 years;72093
2011-12-31;Foreigners;Female;40 years;69683
2011-12-31;Foreigners;Female;41 years;68450
2011-12-31;Foreigners;Female;42 years;64721
2011-12-31;Foreigners;Female;43 years;61590
2011-12-31;Foreigners;Female;44 years;56390
2011-12-31;Foreigners;Female;45 years;55885
2011-12-31;Foreigners;Female;46 years;54370
2011-12-31;Foreigners;Female;47 years;52135
2011-12-31;Foreigners;Female;48 years;47869
2011-12-31;Foreigners;Female;49 years;45837
2011-12-31;Foreigners;Female;50 years;41451
2011-12-31;Foreigners;Female;51 years;42370
2011-12-31;Foreigners;Female;52 years;38329
2011-12-31;Foreigners;Female;53 years;36497
2011-12-31;Foreigners;Female;54 years;35005
2011-12-31;Foreigners;Female;55 years;36444
2011-12-31;Foreigners;Female;56 years;37429
2011-12-31;Foreigners;Female;57 years;37421
2011-12-31;Foreigners;Female;58 years;36214
2011-12-31;Foreigners;Female;59 years;38329
2011-12-31;Foreigners;Female;60 years;35129
2011-12-31;Foreigners;Female;61 years;39499
2011-12-31;Foreigners;Female;62 years;36937
2011-12-31;Foreigners;Female;63 years;34892
2011-12-31;Foreigners;Female;64 years;32599
2011-12-31;Foreigners;Female;65 years;28659
2011-12-31;Foreigners;Female;66 years;25128
2011-12-31;Foreigners;Female;67 years;22895
2011-12-31;Foreigners;Female;68 years;20325
2011-12-31;Foreigners;Female;69 years;19443
2011-12-31;Foreigners;Female;70 years;17376
2011-12-31;Foreigners;Female;71 years;18099
2011-12-31;Foreigners;Female;72 years;15605
2011-12-31;Foreigners;Female;73 years;14352
2011-12-31;Foreigners;Female;74 years;12707
2011-12-31;Foreigners;Female;75 years;10770
2011-12-31;Foreigners;Female;76 years;9162
2011-12-31;Foreigners;Female;77 years;7933
2011-12-31;Foreigners;Female;78 years;7270
2011-12-31;Foreigners;Female;79 years;6376
2011-12-31;Foreigners;Female;80 years;5215
2011-12-31;Foreigners;Female;81 years;5169
2011-12-31;Foreigners;Female;82 years;4282
2011-12-31;Foreigners;Female;83 years;3814
2011-12-31;Foreigners;Female;84 years;3326
2011-12-31;Foreigners;Female;85 years and over;17194
2011-12-31;Foreigners;Female;Total;3151709
2012-12-31;Germans;Male;under 1 year;329500
2012-12-31;Germans;Male;1 year;323019
2012-12-31;Germans;Male;2 years;333591
2012-12-31;Germans;Male;3 years;329602
2012-12-31;Germans;Male;4 years;338723
2012-12-31;Germans;Male;5 years;339243
2012-12-31;Germans;Male;6 years;332714
2012-12-31;Germans;Male;7 years;337661
2012-12-31;Germans;Male;8 years;345412
2012-12-31;Germans;Male;9 years;345880
2012-12-31;Germans;Male;10 years;352797
2012-12-31;Germans;Male;11 years;361664
2012-12-31;Germans;Male;12 years;375839
2012-12-31;Germans;Male;13 years;363973
2012-12-31;Germans;Male;14 years;370696
2012-12-31;Germans;Male;15 years;382240
2012-12-31;Germans;Male;16 years;376622
2012-12-31;Germans;Male;17 years;365082
2012-12-31;Germans;Male;18 years;369819
2012-12-31;Germans;Male;19 years;385044
2012-12-31;Germans;Male;20 years;391982
2012-12-31;Germans;Male;21 years;409233
2012-12-31;Germans;Male;22 years;453678
2012-12-31;Germans;Male;23 years;446608
2012-12-31;Germans;Male;24 years;461346
2012-12-31;Germans;Male;25 years;453221
2012-12-31;Germans;Male;26 years;444790
2012-12-31;Germans;Male;27 years;428088
2012-12-31;Germans;Male;28 years;427580
2012-12-31;Germans;Male;29 years;429763
2012-12-31;Germans;Male;30 years;438678
2012-12-31;Germans;Male;31 years;432547
2012-12-31;Germans;Male;32 years;430600
2012-12-31;Germans;Male;33 years;409323
2012-12-31;Germans;Male;34 years;404074
2012-12-31;Germans;Male;35 years;400454
2012-12-31;Germans;Male;36 years;390878
2012-12-31;Germans;Male;37 years;379434
2012-12-31;Germans;Male;38 years;385299
2012-12-31;Germans;Male;39 years;392418
2012-12-31;Germans;Male;40 years;435359
2012-12-31;Germans;Male;41 years;491585
2012-12-31;Germans;Male;42 years;513579
2012-12-31;Germans;Male;43 years;563043
2012-12-31;Germans;Male;44 years;596859
2012-12-31;Germans;Male;45 years;620796
2012-12-31;Germans;Male;46 years;641745
2012-12-31;Germans;Male;47 years;647139
2012-12-31;Germans;Male;48 years;661890
2012-12-31;Germans;Male;49 years;659851
2012-12-31;Germans;Male;50 years;639913
2012-12-31;Germans;Male;51 years;634383
2012-12-31;Germans;Male;52 years;610366
2012-12-31;Germans;Male;53 years;597259
2012-12-31;Germans;Male;54 years;562898
2012-12-31;Germans;Male;55 years;549526
2012-12-31;Germans;Male;56 years;530665
2012-12-31;Germans;Male;57 years;513559
2012-12-31;Germans;Male;58 years;502112
2012-12-31;Germans;Male;59 years;485229
2012-12-31;Germans;Male;60 years;482517
2012-12-31;Germans;Male;61 years;472115
2012-12-31;Germans;Male;62 years;465715
2012-12-31;Germans;Male;63 years;448899
2012-12-31;Germans;Male;64 years;405970
2012-12-31;Germans;Male;65 years;375498
2012-12-31;Germans;Male;66 years;323667
2012-12-31;Germans;Male;67 years;279518
2012-12-31;Germans;Male;68 years;382105
2012-12-31;Germans;Male;69 years;386916
2012-12-31;Germans;Male;70 years;369767
2012-12-31;Germans;Male;71 years;447782
2012-12-31;Germans;Male;72 years;461523
2012-12-31;Germans;Male;73 years;445788
2012-12-31;Germans;Male;74 years;405601
2012-12-31;Germans;Male;75 years;367604
2012-12-31;Germans;Male;76 years;343381
2012-12-31;Germans;Male;77 years;318936
2012-12-31;Germans;Male;78 years;281190
